lineage	ntaxa	tmrca	ptmrca	source	first_seen	last_seen
638	6	2022.0215619992816	2021.9612356793607	nonENG	2022.035616438356	2022.0794520547945
639	1	2022.027397260274	2021.965565370404	nonENG	2022.027397260274	2022.027397260274
640	1	2022.041095890411	2021.9494048768563	nonENG	2022.041095890411	2022.041095890411
641	1	2022.035616438356	2022.0074036975088	nonENG	2022.035616438356	2022.035616438356
642	1	2022.0465753424655	2021.9917931118623	nonENG	2022.0465753424655	2022.0465753424655
643	2	2021.984979605488	2021.95716112794	nonENG	2021.9890410958903	2022.0684931506848
644	6	2021.985850062989	2021.955385553561	nonENG	2022.0301369863012	2022.0821917808216
645	1	2021.9992867017504	2021.9918719591865	nonENG	2022.0109589041097	2022.0109589041097
646	1	2022.026445896725	2021.9918719591865	nonENG	2022.0383561643837	2022.0383561643837
647	1	2022.027397260274	2021.9693781232663	nonENG	2022.027397260274	2022.027397260274
648	1	2022.013698630137	2021.965310436922	nonENG	2022.013698630137	2022.013698630137
649	3	2022.0152625762155	2021.9664622712785	nonENG	2022.019178082192	2022.0821917808216
650	1	2022.041095890411	2021.995373476584	nonENG	2022.041095890411	2022.041095890411
651	3	2021.9842119290056	2021.947709588392	nonENG	2022.0438356164384	2022.06301369863
652	1	2021.978082191781	2021.9560518269325	nonENG	2021.978082191781	2021.978082191781
653	2	2021.984314906198	2021.9493039766444	nonENG	2022.0301369863012	2022.054794520548
654	3	2021.995354323661	2021.9690640307176	nonENG	2022.013698630137	2022.0520547945205
655	2	2022.0146266811216	2021.9864084823887	nonENG	2022.0301369863012	2022.0438356164384
656	1	2022.035616438356	2022.028639739449	nonENG	2022.035616438356	2022.035616438356
657	1	2021.9945205479453	2021.991904875665	nonENG	2021.9945205479453	2021.9945205479453
658	2	2021.9968957544268	2021.9607630106932	nonENG	2022.024657534247	2022.0438356164384
659	1	2021.986301369863	2021.9539602939672	nonENG	2021.986301369863	2021.986301369863
660	1	2022.041095890411	2021.9739145407	nonENG	2022.041095890411	2022.041095890411
661	1	2022.0328767123287	2021.990415562348	nonENG	2022.0328767123287	2022.0328767123287
662	1	2022.0328767123287	2021.950572473488	nonENG	2022.0328767123287	2022.0328767123287
663	1	2022.027397260274	2021.9807049033377	nonENG	2022.027397260274	2022.027397260274
664	1	2021.9479452054795	2021.9364359464355	nonENG	2021.9479452054795	2021.9479452054795
665	6	2021.99698030849	2021.9462836753544	nonENG	2022.041095890411	2022.054794520548
666	1	2022.021917808219	2021.9925534118277	nonENG	2022.021917808219	2022.021917808219
667	2	2022.007135408784	2021.9816085396203	nonENG	2022.0164383561644	2022.035616438356
668	3	2021.9744826236915	2021.956254806104	nonENG	2022.024657534247	2022.041095890411
669	1	2022.0438356164384	2022.0051662468088	nonENG	2022.0438356164384	2022.0438356164384
670	3	2022.0105409764608	2021.950333377629	nonENG	2022.024657534247	2022.0684931506848
671	1	2021.9698630136984	2021.9440129144127	nonENG	2021.9698630136984	2021.9698630136984
672	1	2021.978082191781	2021.948376247774	nonENG	2021.978082191781	2021.978082191781
673	2	2021.946061919087	2021.9424181514144	nonENG	2021.9506849315069	2022.0438356164384
674	3	2022.0127132620576	2021.9802073294168	nonENG	2022.0301369863012	2022.0794520547945
675	2	2022.0268019347427	2021.9490434864308	nonENG	2022.035616438356	2022.0438356164384
676	1	2022.0328767123287	2021.982059160724	nonENG	2022.0328767123287	2022.0328767123287
677	2	2022.065358508024	2021.9640279677456	nonENG	2022.0767123287671	2022.0821917808216
678	1	2022.041095890411	2021.9686892498844	nonENG	2022.041095890411	2022.041095890411
679	2	2022.027396356901	2021.9614388611444	nonENG	2022.0383561643837	2022.0657534246573
680	2	2021.9769464418043	2021.9415262523037	nonENG	2021.9917808219177	2022.0821917808216
681	2	2022.0171642476007	2021.9944770893155	nonENG	2022.049315068493	2022.0767123287671
682	2	2022.0236578076888	2021.9863163803327	nonENG	2022.024657534247	2022.024657534247
683	1	2022.0575342465756	2021.958406119219	nonENG	2022.0575342465756	2022.0575342465756
684	1	2022.013698630137	2022.0089496915552	nonENG	2022.013698630137	2022.013698630137
685	9	2021.950087984742	2021.9437389136292	nonENG	2021.9534246575345	2022.0520547945205
686	1	2022.0109589041097	2021.94802418926	nonENG	2022.0109589041097	2022.0109589041097
687	1	2022.0082191780823	2021.9970138061697	nonENG	2022.0082191780823	2022.0082191780823
688	1	2022.041095890411	2021.9782460004265	nonENG	2022.041095890411	2022.041095890411
689	2	2022.035846028063	2022.0093985999813	nonENG	2022.0520547945205	2022.0575342465756
690	1	2022.0575342465756	2021.9454919030557	nonENG	2022.0575342465756	2022.0575342465756
691	1	2022.0657534246573	2022.007129175224	nonENG	2022.0657534246573	2022.0657534246573
692	1	2022.054794520548	2022.04307073592	nonENG	2022.054794520548	2022.054794520548
693	8	2021.9558273907412	2021.9492671503756	nonENG	2021.9671232876717	2022.049315068493
694	1	2021.9917808219177	2021.982260350002	nonENG	2021.9917808219177	2021.9917808219177
695	3	2022.0395172004376	2022.0225266265795	nonENG	2022.0438356164384	2022.06301369863
696	1	2022.041095890411	2021.974182147052	nonENG	2022.041095890411	2022.041095890411
697	1	2022.049315068493	2021.9859600435989	nonENG	2022.049315068493	2022.049315068493
698	2	2022.019295546571	2021.97370904407	nonENG	2022.024657534247	2022.0520547945205
699	2	2022.0288676172388	2021.948233617581	nonENG	2022.0328767123287	2022.0465753424655
700	713	2021.881041207896	2021.8784332960547	nonENG	2021.8986301369864	2022.0821917808216
701	2	2021.904125891076	2021.902315007703	nonENG	2021.9068493150685	2021.9150684931508
702	2	2021.9229777984483	2021.9088865398044	nonENG	2021.9315068493152	2021.9369863013696
703	1	2021.9315068493152	2021.925749900236	nonENG+ENG	2021.9315068493152	2021.9315068493152
704	1	2021.9261745196109	2021.925749900236	nonENG+ENG	2021.9315068493152	2021.9315068493152
705	1	2021.9369863013696	2021.9342030491769	nonENG	2021.9369863013696	2021.9369863013696
706	1	2021.9342465753425	2021.926789077639	nonENG	2021.9342465753425	2021.9342465753425
707	1	2022.0684931506848	2022.0324708795565	nonENG	2022.0684931506848	2022.0684931506848
708	1	2022.0301369863012	2022.000806402976	nonENG	2022.0301369863012	2022.0301369863012
709	1	2022.0684931506848	2021.948908180852	nonENG	2022.0684931506848	2022.0684931506848
710	1	2021.986301369863	2021.9837578746085	nonENG	2021.986301369863	2021.986301369863
711	4	2021.9903561967924	2021.9654458534767	nonENG	2022.049315068493	2022.07397260274
712	1	2022.0657534246573	2021.9782514279768	nonENG	2022.0657534246573	2022.0657534246573
713	1	2022.054794520548	2022.0182412046931	nonENG	2022.054794520548	2022.054794520548
714	1	2022.035616438356	2021.99510305479	nonENG	2022.035616438356	2022.035616438356
715	1	2022.024657534247	2021.9924303492407	nonENG	2022.024657534247	2022.024657534247
716	1	2022.0821917808216	2022.05718341734	nonENG	2022.0821917808216	2022.0821917808216
717	2	2022.0012246019255	2021.9783695363767	nonENG	2022.0657534246573	2022.07397260274
718	1	2022.06301369863	2021.9699926643443	nonENG	2022.06301369863	2022.06301369863
719	1	2022.054794520548	2022.0283666588875	nonENG+ENG	2022.054794520548	2022.054794520548
720	1	2022.036366481361	2022.030200940141	nonENG	2022.07397260274	2022.07397260274
721	1	2022.0341226834548	2022.021086287996	nonENG	2022.0602739726028	2022.0602739726028
722	1	2021.9972602739729	2021.9483605640091	nonENG	2021.9972602739729	2021.9972602739729
723	1	2021.9845815019785	2021.9477766620892	nonENG	2021.986301369863	2021.986301369863
724	1	2021.9232876712329	2021.906810524318	nonENG	2021.9232876712329	2021.9232876712329
725	1	2021.928767123288	2021.921259602776	nonENG	2021.928767123288	2021.928767123288
726	1	2021.92602739726	2021.921519417884	nonENG	2021.92602739726	2021.92602739726
727	1	2021.923278781998	2021.908480109616	nonENG	2021.92602739726	2021.92602739726
728	1	2021.9945205479453	2021.99305097994	nonENG	2021.9945205479453	2021.9945205479453
729	1	2021.9315068493152	2021.9218718693933	nonENG	2021.9315068493152	2021.9315068493152
730	1	2021.9315068493152	2021.9309289977596	nonENG	2021.9315068493152	2021.9315068493152
731	1	2021.928767123288	2021.919809164522	nonENG	2021.928767123288	2021.928767123288
732	1	2021.9397260273968	2021.9198592881123	nonENG	2021.9397260273968	2021.9397260273968
733	2	2021.9150847858696	2021.9059420200083	nonENG	2021.9315068493152	2021.9369863013696
734	1	2021.9226414944767	2021.912951099986	nonENG	2021.9232876712329	2021.9232876712329
735	1	2022.0109589041097	2021.98392997812	nonENG	2022.0109589041097	2022.0109589041097
